,Search Trends,close
2019-09-16 09:00:00,7.0,559.4
2019-09-16 10:00:00,14.0,558.215
2019-09-16 11:00:00,25.0,553.81
2019-09-16 12:00:00,37.0,550.41
2019-09-16 13:00:00,46.0,550.3
2019-09-16 14:00:00,53.0,553.735
2019-09-16 15:00:00,56.0,553.6
2019-09-17 09:00:00,9.0,554.31
2019-09-17 10:00:00,16.0,557.14
2019-09-17 11:00:00,28.0,556.785
2019-09-17 12:00:00,38.0,552.71
2019-09-17 13:00:00,47.0,552.61
2019-09-17 14:00:00,55.0,550.59
2019-09-17 15:00:00,58.0,549.75
2019-09-18 09:00:00,8.0,547.655
2019-09-18 10:00:00,15.0,545.35
2019-09-18 11:00:00,27.0,543.52
2019-09-18 12:00:00,38.0,539.36
2019-09-18 13:00:00,46.0,539.21
2019-09-18 14:00:00,53.0,534.33
2019-09-18 15:00:00,56.0,542.03
2019-09-19 09:00:00,8.0,542.94
2019-09-19 10:00:00,16.0,549.65
2019-09-19 11:00:00,27.0,555.76
2019-09-19 12:00:00,37.0,548.96
2019-09-19 13:00:00,45.0,549.45
2019-09-19 14:00:00,53.0,551.07
2019-09-19 15:00:00,55.0,549.61
2019-09-20 09:00:00,8.0,551.71
2019-09-20 10:00:00,15.0,552.375
2019-09-20 11:00:00,26.0,549.33
2019-09-20 12:00:00,36.0,551.09
2019-09-20 13:00:00,46.0,545.45
2019-09-20 14:00:00,51.0,548.31
2019-09-20 15:00:00,54.0,546.76
2019-09-20 16:00:00,56.0,547.39
2019-09-23 09:00:00,7.0,543.91
2019-09-23 10:00:00,14.0,537.08
2019-09-23 11:00:00,25.0,542.57
2019-09-23 12:00:00,36.0,541.87
2019-09-23 13:00:00,45.0,540.83
2019-09-23 14:00:00,54.0,539.91
2019-09-23 15:00:00,57.0,540.09
2019-09-24 09:00:00,9.0,550.01
2019-09-24 10:00:00,16.0,548.11
2019-09-24 11:00:00,28.0,542.11
2019-09-24 12:00:00,38.0,536.11
2019-09-24 13:00:00,47.0,538.14
2019-09-24 14:00:00,53.0,539.94
2019-09-24 15:00:00,58.0,537.85
2019-09-25 09:00:00,9.0,536.18
2019-09-25 10:00:00,17.0,545.07
2019-09-25 11:00:00,29.0,548.19
2019-09-25 12:00:00,41.0,547.11
2019-09-25 13:00:00,52.0,548.69
2019-09-25 14:00:00,57.0,553.39
2019-09-25 15:00:00,60.0,551.48
2019-09-25 16:00:00,62.0,546.0
2019-09-26 09:00:00,10.0,549.81
2019-09-26 10:00:00,17.0,545.835
2019-09-26 11:00:00,29.0,542.21
2019-09-26 12:00:00,41.0,547.92
2019-09-26 13:00:00,49.0,545.55
2019-09-26 14:00:00,57.0,545.79
2019-09-26 15:00:00,59.0,549.13
2019-09-27 09:00:00,9.0,548.9
2019-09-27 10:00:00,16.0,549.91
2019-09-27 11:00:00,29.0,543.93
2019-09-27 12:00:00,41.0,545.42
2019-09-27 13:00:00,48.0,540.38
2019-09-27 14:00:00,56.0,535.61
2019-09-27 15:00:00,58.0,541.59
2019-09-30 09:00:00,7.0,540.5
2019-09-30 10:00:00,14.0,540.65
2019-09-30 11:00:00,27.0,542.59
2019-09-30 12:00:00,38.0,546.27
2019-09-30 13:00:00,50.0,548.865
2019-09-30 14:00:00,55.0,548.79
2019-09-30 15:00:00,61.0,550.48
2019-10-01 09:00:00,7.0,561.54
2019-10-01 10:00:00,15.0,553.95
2019-10-01 11:00:00,27.0,555.41
2019-10-01 12:00:00,39.0,555.295
2019-10-01 13:00:00,48.0,551.67
2019-10-01 14:00:00,58.0,549.28
2019-10-01 15:00:00,60.0,550.48
2019-10-02 09:00:00,8.0,544.63
2019-10-02 10:00:00,17.0,542.0
2019-10-02 11:00:00,29.0,540.51
2019-10-02 12:00:00,40.0,541.72
2019-10-02 13:00:00,48.0,541.23
2019-10-02 14:00:00,55.0,543.49
2019-10-02 15:00:00,59.0,543.99
2019-10-03 09:00:00,8.0,543.0
2019-10-03 10:00:00,17.0,537.69
2019-10-03 11:00:00,29.0,541.25
2019-10-03 12:00:00,38.0,546.785
2019-10-03 13:00:00,47.0,549.205
2019-10-03 14:00:00,54.0,549.65
2019-10-03 15:00:00,57.0,557.51
2019-10-04 09:00:00,8.0,563.14
2019-10-04 10:00:00,16.0,553.85
2019-10-04 11:00:00,29.0,558.26
2019-10-04 12:00:00,40.0,560.64
2019-10-04 13:00:00,49.0,562.14
2019-10-04 14:00:00,55.0,560.12
2019-10-04 15:00:00,56.0,559.115
2019-10-07 09:00:00,8.0,554.06
2019-10-07 10:00:00,15.0,556.0
2019-10-07 11:00:00,29.0,555.02
2019-10-07 12:00:00,42.0,550.33
2019-10-07 13:00:00,50.0,549.46
2019-10-07 14:00:00,58.0,545.06
2019-10-07 15:00:00,61.0,548.65
2019-10-08 09:00:00,9.0,538.0
2019-10-08 10:00:00,18.0,537.3
2019-10-08 11:00:00,32.0,533.3
2019-10-08 12:00:00,42.0,534.03
2019-10-08 13:00:00,51.0,535.73
2019-10-08 14:00:00,58.0,534.41
2019-10-08 15:00:00,61.0,525.54
2019-10-09 09:00:00,9.0,522.69
2019-10-09 10:00:00,18.0,529.22
2019-10-09 11:00:00,32.0,530.18
2019-10-09 12:00:00,44.0,529.15
2019-10-09 13:00:00,50.0,533.25
2019-10-09 14:00:00,58.0,533.38
2019-10-09 15:00:00,63.0,531.9
2019-10-10 09:00:00,9.0,537.84
2019-10-10 10:00:00,17.0,543.435
2019-10-10 11:00:00,29.0,543.02
2019-10-10 12:00:00,41.0,545.55
2019-10-10 13:00:00,50.0,543.35
2019-10-10 14:00:00,55.0,544.58
2019-10-10 15:00:00,59.0,542.73
2019-10-11 09:00:00,9.0,558.28
2019-10-11 10:00:00,16.0,553.96
2019-10-11 11:00:00,30.0,556.465
2019-10-11 12:00:00,43.0,557.42
2019-10-11 13:00:00,50.0,558.01
2019-10-11 14:00:00,58.0,555.36
2019-10-11 15:00:00,60.0,554.1
2019-10-14 09:00:00,6.0,555.78
2019-10-14 10:00:00,12.0,558.26
2019-10-14 11:00:00,21.0,555.34
2019-10-14 12:00:00,32.0,553.765
2019-10-14 13:00:00,43.0,553.19
2019-10-14 14:00:00,51.0,556.8
2019-10-14 15:00:00,55.0,555.12
2019-10-15 09:00:00,9.0,559.745
2019-10-15 10:00:00,17.0,565.17
2019-10-15 11:00:00,29.0,567.75
2019-10-15 12:00:00,40.0,569.5
2019-10-15 13:00:00,49.0,571.11
2019-10-15 14:00:00,58.0,568.42
2019-10-15 15:00:00,61.0,566.29
2019-10-16 09:00:00,9.0,558.01
2019-10-16 10:00:00,17.0,547.94
2019-10-16 11:00:00,30.0,548.38
2019-10-16 12:00:00,42.0,549.36
2019-10-16 13:00:00,50.0,551.225
2019-10-16 14:00:00,60.0,550.755
2019-10-16 15:00:00,61.0,548.98
2019-10-17 09:00:00,9.0,555.26
2019-10-17 10:00:00,19.0,555.21
2019-10-17 11:00:00,32.0,554.2
2019-10-17 12:00:00,42.0,555.15
2019-10-17 13:00:00,53.0,555.04
2019-10-17 14:00:00,60.0,551.46
2019-10-17 15:00:00,62.0,548.87
2019-10-18 09:00:00,9.0,547.24
2019-10-18 10:00:00,19.0,537.715
2019-10-18 11:00:00,30.0,535.67
2019-10-18 12:00:00,40.0,536.56
2019-10-18 13:00:00,48.0,539.7
2019-10-18 14:00:00,55.0,539.345
2019-10-18 15:00:00,57.0,536.03
2019-10-21 09:00:00,8.0,540.93
2019-10-21 10:00:00,14.0,541.675
2019-10-21 11:00:00,26.0,541.62
2019-10-21 12:00:00,40.0,543.76
2019-10-21 13:00:00,48.0,542.92
2019-10-21 14:00:00,55.0,546.92
2019-10-21 15:00:00,59.0,545.56
2019-10-22 09:00:00,9.0,548.935
2019-10-22 10:00:00,17.0,547.62
2019-10-22 11:00:00,30.0,547.065
2019-10-22 12:00:00,40.0,540.675
2019-10-22 13:00:00,47.0,538.295
2019-10-22 14:00:00,55.0,536.075
2019-10-22 15:00:00,60.0,536.85
2019-10-23 09:00:00,9.0,544.545
2019-10-23 10:00:00,17.0,546.935
2019-10-23 11:00:00,31.0,540.43
2019-10-23 12:00:00,42.0,542.03
2019-10-23 13:00:00,51.0,545.0
2019-10-23 14:00:00,57.0,541.895
2019-10-23 15:00:00,62.0,541.75
2019-10-24 09:00:00,10.0,547.61
2019-10-24 10:00:00,17.0,547.425
2019-10-24 11:00:00,31.0,552.57
2019-10-24 12:00:00,42.0,550.39
2019-10-24 13:00:00,52.0,551.74
2019-10-24 14:00:00,57.0,552.67
2019-10-24 15:00:00,61.0,551.46
2019-10-25 09:00:00,11.0,551.625
2019-10-25 10:00:00,18.0,558.56
2019-10-25 11:00:00,32.0,555.845
2019-10-25 12:00:00,43.0,553.27
2019-10-25 13:00:00,52.0,553.14
2019-10-25 14:00:00,59.0,549.9
2019-10-25 15:00:00,61.0,549.65
2019-10-28 09:00:00,8.0,550.325
2019-10-28 10:00:00,14.0,554.405
2019-10-28 11:00:00,27.0,558.165
2019-10-28 12:00:00,39.0,550.17
2019-10-28 13:00:00,50.0,550.58
2019-10-28 14:00:00,58.0,546.39
2019-10-28 15:00:00,62.0,539.1
2019-10-29 09:00:00,9.0,536.815
2019-10-29 10:00:00,18.0,537.375
2019-10-29 11:00:00,32.0,539.29
2019-10-29 12:00:00,45.0,537.715
2019-10-29 13:00:00,51.0,538.88
2019-10-29 14:00:00,60.0,539.64
2019-10-29 15:00:00,63.0,542.365
2019-10-30 09:00:00,9.0,536.56
2019-10-30 10:00:00,16.0,545.24
2019-10-30 11:00:00,28.0,540.8
2019-10-30 12:00:00,39.0,542.28
2019-10-30 13:00:00,46.0,543.68
2019-10-30 14:00:00,50.0,547.78
2019-10-30 15:00:00,55.0,551.01
2019-10-31 09:00:00,8.0,543.87
2019-10-31 10:00:00,16.0,539.24
2019-10-31 11:00:00,26.0,531.315
2019-10-31 12:00:00,36.0,534.58
2019-10-31 13:00:00,43.0,523.54
2019-10-31 14:00:00,48.0,518.22
2019-10-31 15:00:00,49.0,522.84
2019-10-31 16:00:00,52.0,539.0
2019-11-01 09:00:00,8.0,503.97
2019-11-01 10:00:00,16.0,503.18
2019-11-01 11:00:00,25.0,495.19
2019-11-01 12:00:00,35.0,494.805
2019-11-01 13:00:00,42.0,500.0
2019-11-01 14:00:00,47.0,492.2
2019-11-01 15:00:00,49.0,490.11
2019-11-04 09:00:00,10.0,486.0
2019-11-04 10:00:00,18.0,485.29
2019-11-04 11:00:00,34.0,480.0
2019-11-04 12:00:00,47.0,480.27
2019-11-04 13:00:00,53.0,478.48
2019-11-04 14:00:00,58.0,482.75
2019-11-04 15:00:00,59.0,485.64
2019-11-05 09:00:00,11.0,495.64
2019-11-05 10:00:00,19.0,478.935
2019-11-05 11:00:00,32.0,486.645
2019-11-05 12:00:00,44.0,485.67
2019-11-05 13:00:00,49.0,482.995
2019-11-05 14:00:00,56.0,486.31
2019-11-05 15:00:00,58.0,484.61
2019-11-06 09:00:00,11.0,496.52
2019-11-06 10:00:00,20.0,497.16
2019-11-06 11:00:00,34.0,487.605
2019-11-06 12:00:00,47.0,486.525
2019-11-06 13:00:00,54.0,486.0
2019-11-06 14:00:00,58.0,485.79
2019-11-06 15:00:00,62.0,483.05
2019-11-07 09:00:00,11.0,494.49
2019-11-07 10:00:00,19.0,488.09
2019-11-07 11:00:00,31.0,487.685
2019-11-07 12:00:00,44.0,491.235
2019-11-07 13:00:00,51.0,499.27
2019-11-07 14:00:00,56.0,493.09
2019-11-07 15:00:00,59.0,492.72
2019-11-08 09:00:00,9.0,496.86
2019-11-08 10:00:00,18.0,494.87
2019-11-08 11:00:00,32.0,493.66
2019-11-08 12:00:00,41.0,494.47
2019-11-08 13:00:00,50.0,497.9
2019-11-08 14:00:00,55.0,495.97
2019-11-08 15:00:00,57.0,494.83
2019-11-11 09:00:00,8.0,491.57
2019-11-11 10:00:00,15.0,496.51
2019-11-11 11:00:00,28.0,495.8
2019-11-11 12:00:00,41.0,497.45
2019-11-11 13:00:00,50.0,496.845
2019-11-11 14:00:00,54.0,496.83
2019-11-11 15:00:00,60.0,497.38
2019-11-12 09:00:00,10.0,498.635
2019-11-12 10:00:00,18.0,501.29
2019-11-12 11:00:00,31.0,499.25
2019-11-12 12:00:00,42.0,498.97
2019-11-12 13:00:00,49.0,497.505
2019-11-12 14:00:00,55.0,497.52
2019-11-12 15:00:00,58.0,499.33
2019-11-13 09:00:00,11.0,503.01
2019-11-13 10:00:00,19.0,513.64
2019-11-13 11:00:00,32.0,511.895
2019-11-13 12:00:00,47.0,512.2
2019-11-13 13:00:00,56.0,511.92
2019-11-13 14:00:00,58.0,513.21
2019-11-13 15:00:00,64.0,513.87
2019-11-14 09:00:00,11.0,524.1
2019-11-14 10:00:00,20.0,539.08
2019-11-14 11:00:00,33.0,537.02
2019-11-14 12:00:00,45.0,535.62
2019-11-14 13:00:00,53.0,535.02
2019-11-14 14:00:00,60.0,534.58
2019-11-14 15:00:00,62.0,537.13
2019-11-15 09:00:00,11.0,540.16
2019-11-15 10:00:00,19.0,542.185
2019-11-15 11:00:00,32.0,541.68
2019-11-15 12:00:00,45.0,546.3
2019-11-15 13:00:00,54.0,546.57
2019-11-15 14:00:00,59.0,550.2
2019-11-15 15:00:00,63.0,549.95
2019-11-18 09:00:00,8.0,546.14
2019-11-18 10:00:00,12.0,543.3
2019-11-18 11:00:00,21.0,537.77
2019-11-18 12:00:00,35.0,535.63
2019-11-18 13:00:00,44.0,534.6
2019-11-18 14:00:00,52.0,534.825
2019-11-18 15:00:00,56.0,532.26
2019-11-19 09:00:00,10.0,522.35
2019-11-19 10:00:00,19.0,529.425
2019-11-19 11:00:00,31.0,532.29
2019-11-19 12:00:00,44.0,532.7
2019-11-19 13:00:00,53.0,532.29
2019-11-19 14:00:00,61.0,533.1
2019-11-19 15:00:00,65.0,536.47
2019-11-20 09:00:00,11.0,535.28
2019-11-20 10:00:00,19.0,540.85
2019-11-20 11:00:00,31.0,546.085
2019-11-20 12:00:00,46.0,539.21
2019-11-20 13:00:00,51.0,541.2
2019-11-20 14:00:00,59.0,543.73
2019-11-20 15:00:00,60.0,547.64
2019-11-21 09:00:00,10.0,553.6
2019-11-21 10:00:00,17.0,555.36
2019-11-21 11:00:00,31.0,555.56
2019-11-21 12:00:00,44.0,558.355
2019-11-21 13:00:00,52.0,561.5
2019-11-21 14:00:00,58.0,561.55
2019-11-21 15:00:00,61.0,562.76
2019-11-22 09:00:00,11.0,562.025
2019-11-22 10:00:00,16.0,558.57
2019-11-22 11:00:00,31.0,561.18
2019-11-22 12:00:00,41.0,562.21
2019-11-22 13:00:00,50.0,561.66
2019-11-22 14:00:00,56.0,566.245
2019-11-22 15:00:00,57.0,565.92
2019-11-25 09:00:00,8.0,574.775
2019-11-25 10:00:00,15.0,577.47
2019-11-25 11:00:00,28.0,574.475
2019-11-25 12:00:00,40.0,576.745
2019-11-25 13:00:00,52.0,582.965
2019-11-25 14:00:00,60.0,584.98
2019-11-25 15:00:00,62.0,585.59
2019-11-26 09:00:00,9.0,578.56
2019-11-26 10:00:00,17.0,581.36
2019-11-26 11:00:00,32.0,583.8
2019-11-26 12:00:00,42.0,583.88
2019-11-26 13:00:00,51.0,579.115
2019-11-26 14:00:00,58.0,580.74
2019-11-26 15:00:00,62.0,583.31
2019-11-27 09:00:00,10.0,585.08
2019-11-27 10:00:00,19.0,582.47
2019-11-27 11:00:00,31.0,582.58
2019-11-27 12:00:00,44.0,584.41
2019-11-27 13:00:00,53.0,584.74
2019-11-27 14:00:00,59.0,588.535
2019-11-27 15:00:00,62.0,589.33
2019-11-29 09:00:00,11.0,584.525
2019-11-29 10:00:00,20.0,582.41
2019-11-29 11:00:00,35.0,582.61
2019-11-29 12:00:00,52.0,580.69
2019-12-02 09:00:00,9.0,562.46
2019-12-02 10:00:00,16.0,556.755
2019-12-02 11:00:00,29.0,567.62
2019-12-02 12:00:00,43.0,566.17
2019-12-02 13:00:00,51.0,572.33
2019-12-02 14:00:00,59.0,576.5
2019-12-02 15:00:00,65.0,580.0
2019-12-03 09:00:00,11.0,571.74
2019-12-03 10:00:00,19.0,571.765
2019-12-03 11:00:00,32.0,570.02
2019-12-03 12:00:00,44.0,574.325
2019-12-03 13:00:00,54.0,575.14
2019-12-03 14:00:00,62.0,574.34
2019-12-03 15:00:00,63.0,575.04
2019-12-05 09:00:00,11.0,575.0
2019-12-05 10:00:00,19.0,580.98
2019-12-05 11:00:00,32.0,577.83
2019-12-05 12:00:00,43.0,577.03
2019-12-05 13:00:00,54.0,577.66
2019-12-05 14:00:00,60.0,574.96
2019-12-05 15:00:00,64.0,578.36
2019-12-06 09:00:00,11.0,586.38
2019-12-06 10:00:00,18.0,584.695
2019-12-06 11:00:00,31.0,584.305
2019-12-06 12:00:00,43.0,588.58
2019-12-06 13:00:00,52.0,583.58
2019-12-06 14:00:00,60.0,584.81
2019-12-06 15:00:00,60.0,582.71
2019-12-09 09:00:00,8.0,591.44
2019-12-09 10:00:00,15.0,592.0
2019-12-09 11:00:00,28.0,588.64
2019-12-09 12:00:00,41.0,588.67
2019-12-09 13:00:00,51.0,584.8
2019-12-09 14:00:00,57.0,586.12
2019-12-09 15:00:00,63.0,584.53
2019-12-10 10:00:00,18.0,585.485
2019-12-10 11:00:00,31.0,586.19
2019-12-10 12:00:00,42.0,584.98
2019-12-10 13:00:00,51.0,582.12
2019-12-10 14:00:00,55.0,584.56
2019-12-10 15:00:00,60.0,586.3
2019-12-13 09:00:00,10.0,589.87
2019-12-13 10:00:00,16.0,580.575
2019-12-13 11:00:00,28.0,575.32
2019-12-13 12:00:00,43.0,575.03
2019-12-13 13:00:00,52.0,571.5
2019-12-13 14:00:00,58.0,568.0
2019-12-13 15:00:00,62.0,568.36
2019-12-16 09:00:00,9.0,570.06
2019-12-16 10:00:00,16.0,575.67
2019-12-16 11:00:00,28.0,577.58
2019-12-16 12:00:00,43.0,576.37
2019-12-16 13:00:00,52.0,580.655
2019-12-16 14:00:00,63.0,583.87
2019-12-16 15:00:00,67.0,581.86
2019-12-17 09:00:00,11.0,577.23
2019-12-17 10:00:00,18.0,581.51
2019-12-17 11:00:00,31.0,580.86
2019-12-17 12:00:00,44.0,581.21
2019-12-17 13:00:00,54.0,582.625
2019-12-17 14:00:00,63.0,584.01
2019-12-17 15:00:00,67.0,585.82
2019-12-18 09:00:00,10.0,584.51
2019-12-18 10:00:00,17.0,589.12
2019-12-18 11:00:00,31.0,587.07
2019-12-18 12:00:00,44.0,579.14
2019-12-18 13:00:00,54.0,581.7
2019-12-18 14:00:00,60.0,582.34
2019-12-18 15:00:00,64.0,581.84
2019-12-23 09:00:00,10.0,602.47
2019-12-23 10:00:00,15.0,597.3
2019-12-23 11:00:00,27.0,596.77
2019-12-23 12:00:00,40.0,596.245
2019-12-23 13:00:00,49.0,597.89
2019-12-23 14:00:00,55.0,598.335
2019-12-23 15:00:00,59.0,593.42
2019-12-24 09:00:00,8.0,594.21
2019-12-24 10:00:00,12.0,597.15
2019-12-24 11:00:00,22.0,597.34
2019-12-24 12:00:00,32.0,594.11
2019-12-26 09:00:00,9.0,595.655
2019-12-26 10:00:00,15.0,596.39
2019-12-26 11:00:00,27.0,596.61
2019-12-26 12:00:00,40.0,596.41
2019-12-26 13:00:00,52.0,596.58
2019-12-26 14:00:00,63.0,597.0
2019-12-26 15:00:00,71.0,596.74
2019-12-27 09:00:00,10.0,596.21
2019-12-27 10:00:00,16.0,602.99
2019-12-27 11:00:00,27.0,604.835
2019-12-27 12:00:00,41.0,604.06
2019-12-27 13:00:00,51.0,601.13
2019-12-27 14:00:00,59.0,600.7
2019-12-27 15:00:00,63.0,599.02
2019-12-30 09:00:00,10.0,591.16
2019-12-30 10:00:00,14.0,588.5
2019-12-30 11:00:00,23.0,587.28
2019-12-30 12:00:00,34.0,589.045
2019-12-30 13:00:00,47.0,585.555
2019-12-30 14:00:00,53.0,585.32
2019-12-30 15:00:00,58.0,582.99
2019-12-31 09:00:00,9.0,577.11
2019-12-31 10:00:00,12.0,572.17
2019-12-31 11:00:00,19.0,571.84
2019-12-31 12:00:00,29.0,575.185
2019-12-31 13:00:00,33.0,574.03
2019-12-31 14:00:00,40.0,575.41
2019-12-31 15:00:00,41.0,572.53
2020-01-02 09:00:00,9.0,601.085
2020-01-02 10:00:00,14.0,601.29
2020-01-02 11:00:00,25.0,615.41
2020-01-02 12:00:00,37.0,611.4
2020-01-02 13:00:00,50.0,611.83
2020-01-02 14:00:00,59.0,611.135
2020-01-02 15:00:00,63.0,610.2
2020-01-03 09:00:00,11.0,602.89
2020-01-03 10:00:00,16.0,603.76
2020-01-03 11:00:00,26.0,603.865
2020-01-03 12:00:00,39.0,605.68
2020-01-03 13:00:00,50.0,605.965
2020-01-03 14:00:00,58.0,608.03
2020-01-03 15:00:00,63.0,608.23
2020-01-06 09:00:00,9.0,613.79
2020-01-06 10:00:00,14.0,609.84
2020-01-06 11:00:00,24.0,603.07
2020-01-06 12:00:00,37.0,604.21
2020-01-06 13:00:00,49.0,602.495
2020-01-06 14:00:00,56.0,604.125
2020-01-06 15:00:00,62.0,606.69
2020-01-07 09:00:00,9.0,611.225
2020-01-07 10:00:00,16.0,615.32
2020-01-07 11:00:00,27.0,624.92
2020-01-07 12:00:00,39.0,625.985
2020-01-07 13:00:00,49.0,625.83
2020-01-07 14:00:00,56.0,625.27
2020-01-07 15:00:00,62.0,624.89
2020-01-08 09:00:00,10.0,634.37
2020-01-08 10:00:00,15.0,632.11
2020-01-08 11:00:00,27.0,635.9
2020-01-08 12:00:00,41.0,636.275
2020-01-08 13:00:00,49.0,636.64
2020-01-08 14:00:00,57.0,636.08
2020-01-08 15:00:00,65.0,632.79
2020-01-09 09:00:00,9.0,643.81
2020-01-09 10:00:00,16.0,639.87
2020-01-09 11:00:00,25.0,644.065
2020-01-09 12:00:00,40.0,642.87
2020-01-09 13:00:00,53.0,646.885
2020-01-09 14:00:00,61.0,647.72
2020-01-09 15:00:00,67.0,646.43
2020-01-10 09:00:00,9.0,652.845
2020-01-10 10:00:00,17.0,658.99
2020-01-10 11:00:00,27.0,661.485
2020-01-10 12:00:00,39.0,662.52
2020-01-10 13:00:00,49.0,667.365
2020-01-10 14:00:00,57.0,666.89
2020-01-10 15:00:00,63.0,669.825
2020-01-13 09:00:00,8.0,685.54
2020-01-13 10:00:00,14.0,690.28
2020-01-13 11:00:00,25.0,695.93
2020-01-13 12:00:00,39.0,694.285
2020-01-13 13:00:00,50.0,690.1
2020-01-13 14:00:00,59.0,690.05
2020-01-13 15:00:00,64.0,691.19
2020-01-14 09:00:00,9.0,679.64
2020-01-14 10:00:00,15.0,666.27
2020-01-14 11:00:00,26.0,661.08
2020-01-14 12:00:00,39.0,655.05
2020-01-14 13:00:00,53.0,654.16
2020-01-14 14:00:00,61.0,651.78
2020-01-14 15:00:00,65.0,652.33
2020-01-15 09:00:00,9.0,656.21
2020-01-15 10:00:00,15.0,660.12
2020-01-15 11:00:00,26.0,660.885
2020-01-15 12:00:00,39.0,657.44
2020-01-15 13:00:00,51.0,654.81
2020-01-15 14:00:00,60.0,659.14
2020-01-15 15:00:00,66.0,660.21
2020-01-16 09:00:00,9.0,661.06
2020-01-16 10:00:00,14.0,658.535
2020-01-16 11:00:00,26.0,659.075
2020-01-16 12:00:00,37.0,657.615
2020-01-16 13:00:00,49.0,659.85
2020-01-16 14:00:00,57.0,662.83
2020-01-16 15:00:00,63.0,666.23
2020-01-17 09:00:00,8.0,665.57
2020-01-17 10:00:00,15.0,668.56
2020-01-17 11:00:00,25.0,665.67
2020-01-17 12:00:00,39.0,669.75
2020-01-17 13:00:00,48.0,671.735
2020-01-17 14:00:00,56.0,672.14
2020-01-17 15:00:00,59.0,672.39
2020-01-21 09:00:00,9.0,658.3
2020-01-21 10:00:00,15.0,649.84
2020-01-21 11:00:00,26.0,658.5
2020-01-21 12:00:00,41.0,654.75
2020-01-21 13:00:00,52.0,652.835
2020-01-21 14:00:00,60.0,656.105
2020-01-21 15:00:00,64.0,658.0
2020-01-22 09:00:00,10.0,676.11
2020-01-22 10:00:00,16.0,675.015
2020-01-22 11:00:00,28.0,672.65
2020-01-22 12:00:00,43.0,666.68
2020-01-22 13:00:00,54.0,664.13
2020-01-22 14:00:00,61.0,665.155
2020-01-22 15:00:00,64.0,663.13
2020-01-23 09:00:00,9.0,657.24
2020-01-23 10:00:00,16.0,659.99
2020-01-23 11:00:00,28.0,667.735
2020-01-23 12:00:00,42.0,666.17
2020-01-23 13:00:00,49.0,665.745
2020-01-23 14:00:00,58.0,661.46
2020-01-23 15:00:00,63.0,663.63
2020-01-24 09:00:00,8.0,672.99
2020-01-24 10:00:00,14.0,667.605
2020-01-24 11:00:00,27.0,668.67
2020-01-24 12:00:00,40.0,662.08
2020-01-24 13:00:00,51.0,656.38
2020-01-24 14:00:00,58.0,658.27
2020-01-24 15:00:00,63.0,660.75
2020-01-27 09:00:00,8.0,639.54
2020-01-27 10:00:00,13.0,638.65
2020-01-27 11:00:00,23.0,644.825
2020-01-27 12:00:00,38.0,649.675
2020-01-27 13:00:00,51.0,653.34
2020-01-27 14:00:00,59.0,651.71
2020-01-27 15:00:00,63.0,653.86
2020-01-28 09:00:00,9.0,661.43
2020-01-28 10:00:00,16.0,674.65
2020-01-28 11:00:00,28.0,672.44
2020-01-28 12:00:00,42.0,674.015
2020-01-28 13:00:00,52.0,673.91
2020-01-28 14:00:00,59.0,674.94
2020-01-28 15:00:00,65.0,674.8
2020-01-29 09:00:00,9.0,674.78
2020-01-29 10:00:00,15.0,678.78
2020-01-29 11:00:00,27.0,675.965
2020-01-29 12:00:00,42.0,671.725
2020-01-29 13:00:00,54.0,671.465
2020-01-29 14:00:00,61.0,669.27
2020-01-29 15:00:00,66.0,668.75
2020-01-30 09:00:00,8.0,667.65
2020-01-30 10:00:00,16.0,664.96
2020-01-30 11:00:00,31.0,667.975
2020-01-30 12:00:00,43.0,663.825
2020-01-30 13:00:00,53.0,664.245
2020-01-30 14:00:00,60.0,668.59
2020-01-30 15:00:00,67.0,670.28
2020-01-31 09:00:00,10.0,666.025
2020-01-31 10:00:00,15.0,663.61
2020-01-31 11:00:00,26.0,665.49
2020-01-31 12:00:00,40.0,662.82
2020-01-31 13:00:00,53.0,664.28
2020-01-31 14:00:00,58.0,662.74
2020-01-31 15:00:00,61.0,663.91
2020-02-03 09:00:00,9.0,667.52
2020-02-03 10:00:00,13.0,675.115
2020-02-03 11:00:00,24.0,675.98
2020-02-03 12:00:00,37.0,678.76
2020-02-03 13:00:00,49.0,677.99
2020-02-03 14:00:00,59.0,677.92
2020-02-03 15:00:00,62.0,677.62
2020-02-04 09:00:00,9.0,690.425
2020-02-04 10:00:00,16.0,692.465
2020-02-04 11:00:00,28.0,703.12
2020-02-04 12:00:00,43.0,700.0
2020-02-04 13:00:00,55.0,701.55
2020-02-04 14:00:00,58.0,706.32
2020-02-04 15:00:00,65.0,709.99
2020-02-05 09:00:00,9.0,715.93
2020-02-05 10:00:00,15.0,699.68
2020-02-05 11:00:00,27.0,685.77
2020-02-05 12:00:00,40.0,683.245
2020-02-05 13:00:00,49.0,679.23
2020-02-05 14:00:00,58.0,675.06
2020-02-05 15:00:00,62.0,675.65
2020-02-06 09:00:00,9.0,677.95
2020-02-06 10:00:00,16.0,677.625
2020-02-06 11:00:00,29.0,677.73
2020-02-06 12:00:00,41.0,678.33
2020-02-06 13:00:00,51.0,676.69
2020-02-06 14:00:00,56.0,675.75
2020-02-06 15:00:00,58.0,670.825
2020-02-07 09:00:00,9.0,649.56
2020-02-07 10:00:00,15.0,650.88
2020-02-07 11:00:00,27.0,649.56
2020-02-07 12:00:00,41.0,651.73
2020-02-07 13:00:00,51.0,648.715
